transaction_method,transaction_type,amount,old_balance,new_balance,is_fraud
1,1,8477.000854216816,5147.309168032681,-3329.6916861841355,0.0
3,1,1826.358351845014,13870.196740926409,12043.838389081395,0.0
2,2,4309.161858398283,794.2241514449444,-3514.9377069533384,0.0
3,2,1663.3427488899197,16788.16075218544,15124.818003295519,0.0
3,2,7068.975248652236,8963.41694042637,1894.4416917741346,0.0
1,2,5358.124202935951,12733.858287158835,7375.734084222884,0.0
1,2,6356.880233616127,4424.756396133674,-1932.1238374824534,1.0
3,1,1972.9047998925494,13541.474253168959,11568.56945327641,0.0
1,1,2125.341161903671,15444.805517865532,13319.464355961862,0.0
2,1,424.5582818439646,9464.263737687974,9039.705455844009,0.0
2,1,3227.45467660534,12354.538481235886,9127.083804630547,1.0
1,2,5601.849166723413,9126.51847644797,3524.669309724558,0.0
2,2,8580.769790833314,17881.82738515691,9301.057594323596,0.0
1,2,6672.605200112221,9957.383610286382,3284.7784101741618,0.0
3,1,4359.609270763517,16836.174180576378,12476.56490981286,0.0
3,2,9531.669942797436,16027.041165404971,6495.371222607535,0.0
2,1,7195.25955375256,8210.096426967131,1014.8368732145709,0.0
1,2,9302.350376596874,4601.689837149501,-4700.660539447374,0.0
1,2,5280.603852988935,8121.64265119542,2841.038798206485,0.0
2,1,2596.4537051834645,16524.347515504403,13927.893810320938,0.0
3,1,537.7385967835727,4552.650716387847,4014.9121196042743,0.0
2,2,7263.587666323667,10488.726917154987,3225.13925083132,0.0
3,2,1221.8169500752858,16121.93495921495,14900.118009139664,0.0
1,1,3034.7235314369523,7069.5495025675755,4034.825971130623,0.0
3,2,5329.384369760135,12844.192740053948,7514.808370293813,0.0
2,2,5648.52171191968,4912.631480976291,-735.8902309433888,0.0
1,1,6009.826137901489,2185.5889073631984,-3824.237230538291,0.0
2,2,1670.8907501935093,15887.684501857128,14216.793751663618,1.0
2,1,3803.576674168271,1979.3724681741364,-1824.2042059941346,0.0
3,2,6175.770328898498,5427.627901591692,-748.142427306806,1.0
2,1,9698.49045769151,17102.1884399488,7403.69798225729,1.0
3,2,7279.03506561989,6929.385741573344,-349.6493240465461,0.0
1,1,9226.811533368638,19460.906990283223,10234.095456914585,1.0
3,2,7624.4984625586285,19594.686695477194,11970.188232918565,0.0
1,1,5921.25251923508,5365.520409071134,-555.7321101639463,0.0
3,2,1928.313457672082,819.564444997809,-1108.749012674273,0.0
2,2,6670.189662406206,14101.265684107582,7431.076021701377,1.0
3,2,6237.561863939472,9019.730052966874,2782.168189027402,0.0
3,2,6028.667012868092,2015.0568791915257,-4013.610133676566,0.0
1,2,4902.960821202525,14150.456379560856,9247.49555835833,0.0
2,2,5291.279473852864,623.4981822384244,-4667.781291614439,0.0
3,2,3351.08084590986,17403.933809844842,14052.852963934984,0.0
2,2,5197.933799496609,2773.0505822660743,-2424.8832172305347,0.0
3,2,1983.5834977279976,2546.2375749345,562.6540772065025,1.0
3,1,8053.692229630164,3513.4459593716906,-4540.246270258473,0.0
2,1,1865.911777440091,19205.32716984133,17339.41539240124,0.0
3,2,858.8132359957696,13863.38720507692,13004.573969081152,1.0
2,1,4368.097803308002,16027.430709272734,11659.332905964733,0.0
3,2,6586.491320665558,7952.69971465506,1366.208393989502,0.0
1,2,4382.7910810860785,6726.254550099111,2343.4634690130324,0.0
2,1,2774.773778193573,4689.680135663399,1914.9063574698257,1.0
3,2,5586.130127065503,9612.960566248179,4026.830439182676,1.0
3,2,3476.5533307678775,11036.57467068337,7560.021339915493,0.0
1,1,9329.348224365065,12635.496873055108,3306.148648690043,0.0
2,1,9227.224944639685,5142.37007997389,-4084.8548646657955,0.0
3,2,5028.694481521234,18973.081618059812,13944.387136538578,0.0
1,1,3285.5611002424025,3395.1699641427167,109.60886390031419,1.0
3,1,7373.952815426825,19313.063495328246,11939.110679901421,0.0
2,2,376.7623053958357,297.1224501500758,-79.63985524575992,1.0
3,1,4752.942370376076,9622.513836336911,4869.571465960836,1.0
3,1,3369.870708760632,6667.356762331256,3297.4860535706234,1.0
3,2,9206.15349217452,8982.468278605016,-223.6852135695044,1.0
3,1,129.9102424540986,11413.291579615781,11283.381337161683,0.0
1,1,5532.620608426308,8711.783160254181,3179.1625518278734,0.0
1,2,7409.229174855594,8296.9370060319,887.7078311763062,1.0
2,2,4855.329695365172,14654.46830826613,9799.138612900959,0.0
1,2,863.1762713255894,13717.525501729293,12854.349230403703,1.0
1,1,9724.889286378742,16665.425640716956,6940.536354338214,0.0
2,2,5184.924209447218,4999.179624789911,-185.7445846573073,0.0
1,2,6145.720580746924,12190.57019508127,6044.849614334347,1.0
1,1,2373.731729247998,11703.895707857077,9330.163978609078,0.0
2,2,4840.14587021697,7394.756217453775,2554.610347236805,0.0
2,2,4297.203424663636,9721.150838053618,5423.947413389982,0.0
2,2,758.2094615998176,6275.642866114575,5517.433404514757,0.0
3,2,1070.5419319391976,2836.887952339704,1766.3460204005064,1.0
3,1,8376.350470991558,4276.024213254656,-4100.326257736901,0.0
2,2,2405.8013225438367,2110.272928024022,-295.5283945198148,0.0
2,2,1957.633132271319,13661.391503802482,11703.758371531163,0.0
2,1,5054.065397988891,13214.54786218303,8160.482464194139,0.0
3,2,7689.7838423115045,19012.127431597455,11322.34358928595,1.0
3,1,628.8457206040894,14593.568272944825,13964.722552340736,1.0
1,1,5772.311117186176,1040.916775122629,-4731.394342063547,1.0
1,1,1200.9123239773278,17684.903478579083,16483.991154601754,0.0
2,2,374.2458977479284,17253.503258914516,16879.257361166587,1.0
3,1,536.9120821005517,8866.406415453974,8329.494333353421,0.0
3,1,8343.29944100233,11717.26101055843,3373.9615695561006,0.0
3,1,1188.5451114443351,19521.56664945038,18333.021538006044,1.0
2,2,461.0621304787966,10646.087276963326,10185.02514648453,0.0
1,2,4384.619872557693,18106.436567521796,13721.816694964102,1.0
2,2,8441.494784700828,1660.7751562037288,-6780.7196284971,1.0
1,2,2631.4596811281262,3821.037374173657,1189.5776930455309,0.0
1,2,4222.909049083904,8815.098868826357,4592.1898197424525,1.0
2,2,408.8261003118747,11695.136166746093,11286.310066434218,0.0
1,2,4496.29435620741,16324.557037256005,11828.262681048596,1.0
1,1,5780.354675564966,19765.24230286374,13984.887627298773,0.0
3,1,5713.361466983926,7777.029929482329,2063.6684624984027,0.0
1,1,3330.942654821908,948.3127228016986,-2382.6299320202097,0.0
2,1,3162.1764748247238,16023.430065906496,12861.253591081771,0.0
2,2,1075.1699531766128,12087.614381656162,11012.444428479548,1.0
1,1,3674.315223256221,3970.8571773640333,296.5419541078122,0.0
3,1,1003.9517420409169,9896.569132428403,8892.617390387486,0.0
3,1,7668.293487673395,14846.204910674487,7177.911423001092,0.0
1,1,9663.080234504376,15408.235741372875,5745.155506868499,0.0
1,2,9701.043822100402,9992.36823997524,291.3244178748373,0.0
2,2,8652.060282760185,6104.290602577183,-2547.7696801830025,0.0
1,2,6011.9135719027945,19474.85164076987,13462.938068867075,0.0
3,1,7011.64831546636,13267.252219129858,6255.6039036634975,0.0
1,2,2859.2059687773367,8164.750386925974,5305.544418148638,0.0
2,1,6311.39649752448,5609.264484093048,-702.1320134314319,0.0
2,2,4561.938998904376,14622.059660071243,10060.120661166868,0.0
2,2,4825.353224371555,4843.668911875354,18.315687503798472,1.0
2,2,7580.187838147828,3434.199779473763,-4145.9880586740655,0.0
2,2,2826.364372416544,10596.677779241405,7770.313406824861,0.0
1,2,3187.215720828254,5799.747852882837,2612.532132054583,0.0
1,1,9247.17149337508,12578.102898472302,3330.9314050972207,0.0
1,2,571.6807055612127,2358.77349748467,1787.0927919234573,0.0
1,1,4861.48664114927,13098.822091346432,8237.335450197163,1.0
2,1,9128.879996074538,5665.930559954044,-3462.9494361204943,0.0
3,1,6107.526448103388,4.858688690254631,-6102.667759413133,0.0
1,1,5468.6066713792,2538.7211534835274,-2929.8855178956724,0.0
3,1,2504.9443505012587,18672.307556701882,16167.363206200624,0.0
1,2,3439.322135753838,17347.092782307158,13907.77064655332,0.0
1,2,8521.963673888882,4672.180640724737,-3849.7830331641453,0.0
3,2,5596.589136366897,15567.438090909824,9970.848954542926,1.0
2,2,5152.274515630231,12171.431863479485,7019.157347849255,1.0
1,1,1004.801338264889,19418.09422899739,18413.2928907325,0.0
1,2,170.12128298667997,7472.1131906811825,7301.9919076945025,0.0
1,2,9637.215034983621,13629.212250343426,3991.9972153598046,1.0
3,1,3776.091811195548,1270.7144484783717,-2505.3773627171763,1.0
2,1,6036.098490374048,7924.946936328119,1888.8484459540705,0.0
3,2,806.3535811409771,19276.35322376361,18469.99964262263,0.0
3,2,6834.311714373235,10779.61748900241,3945.305774629175,0.0
2,1,9326.34141997255,5757.590066696892,-3568.7513532756584,1.0
3,2,5760.895877444223,2405.419262572137,-3355.4766148720855,0.0
2,2,1269.8920705303515,14070.566803630609,12800.674733100257,0.0
1,2,5821.3980594600325,12897.120868594537,7075.722809134504,0.0
2,2,7665.808658915477,7478.774272075492,-187.03438683998502,1.0
1,1,4070.1012003744463,19018.827037316685,14948.725836942238,0.0
3,1,8799.579101935264,444.05625975700633,-8355.522842178258,0.0
3,1,6490.342704040071,6074.477032636516,-415.8656714035551,1.0
1,2,8993.496693709132,18421.389725991627,9427.893032282494,1.0
3,2,6238.818059360899,6418.708766388808,179.89070702790923,0.0
2,2,1321.566840328194,5045.056677103408,3723.489836775214,0.0
1,2,3103.820193940839,10684.408198624946,7580.588004684107,0.0
3,2,2025.9315330420445,16476.03499841076,14450.103465368715,0.0
1,1,9089.176712191454,2062.935217567221,-7026.241494624233,1.0
2,2,7606.396672201952,18860.414192914723,11254.01752071277,1.0
2,2,6767.21970541096,15901.45762362328,9134.23791821232,0.0
3,1,3016.6535331199007,3625.0051110310387,608.3515779111381,0.0
2,2,1848.6072727816331,14240.159223963254,12391.55195118162,0.0
1,1,7566.946369009229,7699.174452751143,132.2280837419139,1.0
2,1,4746.837879332006,8045.893561526374,3299.0556821943674,0.0
1,1,2265.637625984785,15665.801848777328,13400.164222792544,0.0
1,1,6170.053561871098,19255.696159614643,13085.642597743545,0.0
2,1,412.93518286313525,2533.1174569438786,2120.1822740807434,0.0
3,2,3268.4408387412527,8412.604737576388,5144.163898835135,0.0
2,1,4690.8843759654355,9618.83216168607,4927.947785720635,1.0
1,1,1488.1037577529644,7526.236339099952,6038.1325813469875,0.0
1,2,9846.698231132488,7263.7824743245,-2582.915756807988,0.0
2,2,2098.8826722502463,1045.3733512319307,-1053.5093210183156,0.0
3,1,1312.2277691322226,13710.772411252465,12398.544642120241,0.0
3,2,2043.313390130095,8724.288342400907,6680.974952270812,0.0
1,2,7692.920720265645,3895.876052878535,-3797.04466738711,0.0
1,1,4260.801536125709,16320.670046041369,12059.86850991566,0.0
3,1,5658.505238127855,16051.214963032558,10392.709724904704,1.0
2,2,219.88147829374384,9727.832561777876,9507.951083484131,1.0
1,1,353.96877264741244,5969.013222955211,5615.044450307799,0.0
1,1,4463.797242771891,12761.854515929048,8298.057273157156,0.0
3,2,8168.385879584219,5763.042715548061,-2405.3431640361578,0.0
2,1,8853.536398288577,4720.1586064742405,-4133.377791814337,0.0
3,1,876.1986102804458,14610.293080526533,13734.094470246087,1.0
2,1,5388.2473899892175,806.504794419014,-4581.742595570204,0.0
2,1,9133.164565929912,1895.3694206918792,-7237.795145238033,0.0
2,1,3885.847816434885,135.76348047179553,-3750.0843359630894,1.0
1,2,8297.362655969402,3058.863729508523,-5238.498926460879,0.0
3,2,1345.6195874503676,1379.8001742091892,34.18058675882162,0.0
3,1,9354.590951781309,19916.047355598374,10561.456403817065,0.0
2,2,7516.718942137713,5776.199399081792,-1740.5195430559215,0.0
1,1,9413.930583941148,2985.3602533849453,-6428.570330556203,1.0
1,1,6769.406163189539,4819.925159918359,-1949.4810032711803,0.0
3,1,3640.4052806742757,18722.511430802693,15082.106150128417,1.0
1,1,9382.429913521977,10403.204460487914,1020.7745469659367,0.0
1,1,2762.912095328693,7296.3619261571375,4533.449830828445,1.0
2,2,3328.403495396708,17467.829158184388,14139.42566278768,1.0
1,2,7011.076095837386,7899.805410980649,888.7293151432632,0.0
2,1,7655.509832258609,6700.171399153915,-955.3384331046936,0.0
3,2,9294.740803653047,4145.650450994711,-5149.090352658336,0.0
1,1,2055.976066471533,7555.93647818823,5499.960411716696,0.0
3,2,7982.000371840048,6333.68712033852,-1648.3132515015277,0.0
3,1,7388.075073435665,13546.07918596282,6158.0041125271555,1.0
1,2,647.3076169734427,5791.654093414542,5144.3464764411,0.0
1,1,3878.3591806899676,11543.99492845123,7665.635747761262,1.0
3,1,2834.826916030385,1317.8433006394541,-1516.9836153909307,1.0
1,2,3051.8593392967637,3825.783133930287,773.9237946335234,0.0
2,2,9829.639326751461,8148.105432226976,-1681.5338945244857,0.0
2,1,6431.34636066448,18738.985078173908,12307.638717509428,0.0
1,2,7179.584816357061,7545.039714313908,365.45489795684716,0.0
3,1,9766.410196776942,13281.482423996682,3515.07222721974,1.0
1,2,3778.2458067518105,5101.744448427963,1323.4986416761526,1.0
1,2,8020.383282843532,2540.6715194646345,-5479.711763378897,0.0
3,1,4350.9643234119085,1170.7320016010026,-3180.232321810906,0.0
3,2,8696.641381431647,6108.269970855027,-2588.3714105766203,0.0
2,2,1814.7688376999188,3153.220535938159,1338.4516982382404,1.0
3,1,9477.384908872153,3480.208960322484,-5997.175948549669,0.0
2,2,2195.529367024688,15215.186167739,13019.656800714312,0.0
3,1,3268.942864739506,316.7614188974843,-2952.1814458420217,0.0
1,1,7564.360418726737,11156.202514708688,3591.8420959819505,1.0
2,1,3943.613864238413,7589.227611869296,3645.613747630883,1.0
2,1,6086.031653896802,10130.999998170944,4044.9683442741425,0.0
2,1,4451.289275683591,11256.604744292057,6805.315468608466,1.0
1,2,7426.275671526921,6267.353889145564,-1158.921782381357,0.0
1,1,2291.0292111624226,5902.1772036857055,3611.147992523283,1.0
1,1,593.9952924964012,14668.036986698115,14074.041694201713,0.0
1,2,3006.294680755932,17425.539762423145,14419.245081667214,0.0
1,2,4748.343562035619,3851.6326491705577,-896.7109128650609,0.0
2,2,1688.520321404859,1952.375210702979,263.85488929812004,0.0
1,1,3554.424923667323,17955.91612784052,14401.491204173195,0.0
2,1,4005.8303527527496,6997.9092729479735,2992.078920195224,0.0
1,1,583.3445184458527,11026.347813256283,10443.00329481043,0.0
3,2,5837.239409360203,7190.862890400069,1353.6234810398655,0.0
2,1,8844.590845433162,2516.046726921026,-6328.544118512136,0.0
3,2,1525.9117004009936,11786.632898954562,10260.721198553569,1.0
2,1,5982.102053881125,10502.817035392593,4520.714981511467,0.0
3,2,6650.744657059354,4059.871183823944,-2590.8734732354096,0.0
1,1,4199.15345738869,9037.380893045556,4838.227435656866,0.0
1,1,7013.964897769057,15938.950080312918,8924.98518254386,1.0
1,1,4113.20811947521,11808.522062157826,7695.3139426826165,1.0
2,2,5051.326506894575,1938.346541339897,-3112.9799655546776,0.0
3,2,83.45691509872553,10960.429944582702,10876.973029483976,0.0
1,1,6920.2839402055415,14054.765985791737,7134.482045586195,1.0
3,1,6616.813362657797,15854.068115615028,9237.25475295723,0.0
3,1,393.6247644901822,12582.351572685335,12188.726808195153,1.0
1,2,3688.8185728773797,3053.163290815675,-635.6552820617048,0.0
1,1,9790.528089508758,14203.465331803214,4412.937242294456,1.0
3,1,4213.158260060482,13546.836921630327,9333.678661569846,0.0
1,1,5024.434597267099,488.5376588126644,-4535.896938454434,1.0
1,1,9100.202280015588,8234.953351804863,-865.2489282107254,0.0
1,2,7175.446139898906,6659.004939247466,-516.4412006514403,0.0
2,2,5824.880609930993,13388.241285072869,7563.360675141876,1.0
3,1,7980.068766597315,4322.716246218414,-3657.3525203789004,0.0
3,1,8645.019001895173,11817.43845948517,3172.4194575899983,0.0
2,2,4574.311836655296,18264.119236283448,13689.807399628153,0.0
3,2,4756.332565669036,15956.047444172154,11199.714878503119,0.0
1,1,3866.6488471618395,18429.15472433061,14562.505877168769,1.0
3,2,9667.394338784421,19570.1193386538,9902.724999869379,1.0
1,2,6974.6908803606,213.40254012325533,-6761.2883402373445,0.0
2,1,841.3984314186422,12454.82552754955,11613.427096130908,0.0
1,2,8630.966636897054,8256.787955178128,-374.1786817189259,1.0
3,2,4810.793808954318,17197.089806702435,12386.295997748119,1.0
3,1,696.8515251606498,5036.294040182634,4339.442515021984,0.0
3,1,5501.675379081477,19620.589782301522,14118.914403220046,0.0
2,2,4177.471146967264,12274.159390874946,8096.688243907682,0.0
2,1,8778.716554577622,15870.74804457662,7092.031489998997,0.0
3,2,2047.90609005778,1711.9910564553663,-335.9150336024136,0.0
1,1,8266.381448826907,3669.157695177301,-4597.223753649607,1.0
2,2,5581.3100249426725,15168.073460684063,9586.763435741392,0.0
3,1,555.5569291025557,439.7304407864722,-115.82648831608356,0.0
3,2,9718.734560241592,16337.559717875656,6618.825157634064,1.0
2,2,5131.026288590967,278.98037383822907,-4852.045914752738,0.0
2,2,2915.859773773509,13142.376781225466,10226.517007451957,0.0
2,1,4699.374351472688,7301.878404636117,2602.5040531634286,1.0
1,1,8579.999257339716,12229.897054383982,3649.8977970442666,1.0
1,2,3055.9822126067843,13920.628139782273,10864.645927175488,1.0
3,2,1934.8372009021361,6849.504383726084,4914.667182823948,1.0
2,1,1299.4217568395056,2159.248962216711,859.8272053772052,0.0
1,1,2985.6153899182104,1392.9173549653128,-1592.6980349528976,1.0
2,1,7802.6803895300345,11778.720451250956,3976.0400617209216,1.0
3,1,4721.547388300664,10413.107074682232,5691.559686381567,0.0
1,1,2282.5412208984644,14844.02018242265,12561.478961524186,1.0
1,1,1670.1881461013945,10194.710200078742,8524.522053977347,1.0
1,2,3333.9674703386872,8448.915800617582,5114.948330278895,0.0
3,1,9399.844485128231,7961.7435647246175,-1438.1009204036136,1.0
2,2,3436.8368587743435,528.9380519533493,-2907.898806820994,0.0
1,1,9881.359518786807,6711.144033933143,-3170.215484853664,1.0
3,1,4857.452253095908,19520.403150489885,14662.950897393977,0.0
2,2,1799.8475437186073,17471.111524541775,15671.263980823167,1.0
3,2,8912.489517017159,6587.561340684354,-2324.9281763328045,0.0
2,1,4608.950177616921,11755.908101327444,7146.957923710524,0.0
3,2,7099.616721610199,16945.93491070988,9846.318189099678,0.0
2,2,9837.278716259427,8825.486735001374,-1011.791981258053,0.0
1,2,511.25174969654023,359.1572750030192,-152.09447469352102,0.0
2,2,975.9786522777957,1490.2092363728013,514.2305840950056,0.0
3,1,7207.362847212934,10207.854426974132,3000.4915797611984,0.0
3,2,2825.4317829217653,19388.787513517567,16563.355730595802,0.0
2,1,1851.1709555314897,13864.190844377355,12013.019888845865,0.0
1,1,403.22517939909767,1418.3238287713907,1015.098649372293,0.0
1,1,228.24865274215603,3787.2175158372556,3558.9688630950996,1.0
2,1,7747.11117516671,15426.462864337,7679.351689170289,0.0
2,2,1352.9899394218044,16828.795199124896,15475.805259703091,1.0
3,2,4682.528953551798,12353.891723771818,7671.36277022002,1.0
1,1,6062.909183643035,12888.463392596332,6825.554208953296,0.0
2,1,4289.234487682774,566.7490076676929,-3722.4854800150806,1.0
1,1,280.79545683896873,16570.60519163017,16289.8097347912,0.0
2,1,7837.18001085321,15765.504163416592,7928.324152563382,1.0
2,2,115.02711317111834,5180.702882066943,5065.675768895824,0.0
1,1,7621.280044831065,14173.53439931014,6552.254354479074,0.0
2,2,8934.111892943345,4297.092128499962,-4637.019764443383,0.0
2,1,4334.070811361151,806.6032210302599,-3527.4675903308907,0.0
3,1,5360.0693062470045,4022.7308518075456,-1337.338454439459,0.0
2,1,4775.064092250361,3572.57753508599,-1202.4865571643709,0.0
2,1,3898.194100048154,6754.959934696944,2856.7658346487906,1.0
2,2,8875.371108349898,8368.989943509161,-506.38116484073726,0.0
3,2,8940.395771593205,10170.777829954159,1230.382058360954,0.0
1,2,3364.80548276893,9535.077510166562,6170.272027397632,0.0
3,1,6154.546842606833,5413.492119305787,-741.0547233010457,0.0
3,1,9269.806545837182,583.4133714814893,-8686.393174355693,1.0
1,2,9620.964404424101,12102.032444743014,2481.0680403189126,0.0
3,2,5094.500813816255,7914.896596947087,2820.3957831308326,1.0
1,1,4533.719804790425,5973.443147750994,1439.7233429605694,0.0
3,1,2794.1562161259726,17338.820856610248,14544.664640484276,0.0
1,2,9589.130013172196,14934.866155963196,5345.736142791,1.0
2,1,1436.7149016839448,17155.310967448844,15718.5960657649,1.0
3,1,5802.497464716773,9899.65589424922,4097.1584295324465,0.0
3,2,2832.6771725112026,2618.6250425355497,-214.05212997565286,0.0
3,1,2797.2928205744884,13924.428722425448,11127.13590185096,0.0
3,2,4055.6361878881225,4121.475598743505,65.83941085538208,1.0
2,1,9987.94142879839,8824.593381834336,-1163.3480469640526,0.0
3,2,559.1134053298224,1300.01577897777,740.9023736479476,1.0
2,1,5789.632763853279,16506.168048459647,10716.535284606369,0.0
2,2,834.895858772419,2518.8128209500114,1683.9169621775923,0.0
2,2,1553.6630916052845,18061.950140986195,16508.28704938091,0.0
2,2,4401.233788311258,17284.612045231144,12883.378256919887,0.0
1,2,5109.496712150949,9291.655288784921,4182.158576633972,1.0
1,1,2595.3361595615947,14887.364086079813,12292.027926518218,0.0
3,1,3171.4067374354177,12388.901476363066,9217.494738927648,1.0
1,2,878.8005323567712,16061.512846754897,15182.712314398126,1.0
1,1,3039.165640604063,8636.102015718241,5596.936375114178,0.0
3,1,9665.918809411636,15716.169684887,6050.2508754753635,0.0
3,1,9447.626742908093,9249.13634130296,-198.49040160513323,1.0
3,1,3355.4341184684804,18819.315756855878,15463.881638387398,1.0
1,1,5712.830823424828,9727.442016502951,4014.6111930781235,1.0
1,2,9096.857957198334,9252.385438674592,155.5274814762579,0.0
3,2,71.77638818255778,15701.437231270254,15629.660843087697,0.0
2,2,8108.728867672543,16431.55383521676,8322.824967544217,0.0
3,2,9484.211832361301,11089.782286423415,1605.5704540621136,0.0
2,1,922.344085992235,3595.9562699015078,2673.612183909273,0.0
2,1,1622.862383468881,9355.16461915159,7732.30223568271,0.0
3,2,9607.85556468584,19361.450058193568,9753.594493507728,1.0
3,1,5380.02603496706,15059.723860783703,9679.697825816642,0.0
3,1,151.8243783725198,16223.252077582643,16071.427699210124,0.0
1,2,2583.7436676476564,656.5099763848026,-1927.2336912628539,0.0
2,1,4504.937305945908,9357.189252683198,4852.25194673729,0.0
1,2,6932.16002113743,12932.422673151108,6000.262652013678,1.0
1,2,7334.272177586628,16600.653672561493,9266.381494974867,0.0
3,1,9954.260914125307,985.4730716554294,-8968.787842469877,1.0
1,1,2882.2368818437526,17048.777712837462,14166.540830993708,0.0
3,2,5386.818817666068,10968.018734838233,5581.199917172165,1.0
2,2,5337.902243117454,3946.2794115211987,-1391.6228315962558,0.0
3,1,4062.3961418779027,6345.104328994,2282.708187116097,0.0
1,2,1699.9273194857778,5638.591035031215,3938.6637155454373,0.0
1,2,9774.791066206588,10617.180685769516,842.3896195629277,0.0
3,2,8534.638694799194,1033.7135982226364,-7500.925096576558,1.0
3,1,4988.34695265943,3170.7231699984704,-1817.6237826609595,1.0
1,2,6036.4217726134575,16253.860867515648,10217.43909490219,0.0
2,1,2280.3379250610265,2652.0798149362213,371.74188987519483,1.0
2,2,5442.432833213552,4667.925389162539,-774.5074440510125,0.0
3,1,6952.7516298835435,9067.412112083146,2114.6604821996025,1.0
2,2,5156.518613582022,10342.417762266608,5185.899148684586,0.0
1,1,9902.948854143564,15272.209592283172,5369.260738139608,0.0
3,1,6117.303145914784,8946.648533323756,2829.345387408972,1.0
1,1,3716.0273887957687,15797.292420710775,12081.265031915007,0.0
1,2,7723.798755882222,12366.926140909149,4643.127385026926,0.0
2,2,1712.920490700604,2261.9947884764492,549.0742977758453,0.0
3,2,3851.3129789256027,3126.628767856772,-724.6842110688308,0.0
3,1,3476.1199142720825,8740.674508995417,5264.554594723334,0.0
2,2,4323.752880126694,7937.787861780792,3614.0349816540975,1.0
1,1,7819.980461027976,14870.885392745891,7050.904931717915,1.0
1,2,4846.88859131244,11614.742795947037,6767.8542046345965,0.0
1,1,7942.204358156968,7762.661620044986,-179.54273811198163,0.0
1,1,5769.12414236726,3415.2056690077125,-2353.9184733595475,0.0
3,1,3427.273652228978,4536.742046509903,1109.4683942809252,1.0
3,2,8101.68764939789,11510.02036938118,3408.33271998329,1.0
2,2,2390.513808825385,8468.77609799585,6078.262289170465,0.0
2,2,2251.585968199957,10298.550177213441,8046.964209013484,0.0
3,1,5049.984211307809,3413.5487060446735,-1636.4355052631358,1.0
3,1,2615.883967161268,13258.125046891317,10642.241079730049,0.0
1,2,100.77947916265106,17050.77481711934,16949.99533795669,0.0
1,2,6486.492297715027,5158.7901357380115,-1327.7021619770157,0.0
2,2,5115.827276509256,9830.284516636531,4714.457240127275,0.0
3,1,4460.72296678668,19510.546580418035,15049.823613631354,1.0
2,1,9670.01546103697,6664.8348110145525,-3005.1806500224175,0.0
3,1,5716.279847789508,11900.926898475223,6184.647050685716,0.0
1,1,8635.681462115952,1803.9140040048874,-6831.767458111064,0.0
2,1,1403.1078596895502,12120.300049588863,10717.192189899313,0.0
2,2,5696.3725666629825,1792.6354660923582,-3903.7371005706245,1.0
3,1,8681.11647104172,19184.708706476442,10503.592235434722,0.0
1,1,5835.226515226181,14313.253041446227,8478.026526220046,1.0
2,1,7182.961639488745,15763.19576271413,8580.234123225384,1.0
1,1,3726.715242443952,14082.087215432737,10355.371972988785,0.0
2,1,933.5706752002955,11794.580721529315,10861.01004632902,0.0
1,2,4584.423948319443,8998.255621710106,4413.831673390663,0.0
3,1,3950.8491144801865,17167.46759522125,13216.618480741063,0.0
2,1,8671.931221965684,19136.71335086126,10464.782128895577,0.0
2,1,2447.5130705011975,9980.723458081626,7533.210387580428,1.0
1,2,9667.67493307573,18630.70098310524,8963.026050029508,0.0
1,2,9581.799816846917,11666.65819977035,2084.858382923434,1.0
2,2,2483.840114283673,10767.683737928664,8283.843623644992,1.0
3,1,3487.0390352184318,9089.654659107133,5602.6156238887015,1.0
1,2,8956.601851330111,4185.755230602397,-4770.846620727714,0.0
1,1,9666.555986752113,74.39321636118379,-9592.162770390929,1.0
1,1,4439.95663733208,4830.124537121225,390.16789978914494,0.0
2,2,3216.760485952569,10194.463432071303,6977.702946118734,0.0
2,1,5265.679192382905,7599.1990451950505,2333.5198528121455,0.0
2,1,6880.81437159369,8969.704560052676,2088.890188458986,0.0
2,1,2742.0104085960484,19612.96439128099,16870.953982684943,0.0
3,2,7367.367014444537,7005.4474133865515,-361.91960105798535,0.0
3,1,526.056997575264,9043.658787202157,8517.601789626893,0.0
2,1,502.45198271652026,2670.311027056391,2167.8590443398707,0.0
3,2,3869.014174403997,959.1546487397528,-2909.8595256642443,0.0
1,1,3541.1971886865986,15508.190291849893,11966.993103163295,1.0
1,1,3163.175821517851,11413.663501439572,8250.487679921722,0.0
1,2,4915.287429062411,15214.0961208779,10298.80869181549,1.0
2,1,3214.1284872925967,2997.2559777310325,-216.87250956156413,0.0
1,1,1930.6566054962384,11436.575423653818,9505.91881815758,0.0
3,1,3101.600795395123,5072.849486827511,1971.2486914323881,0.0
2,1,9749.293685374247,4561.236338000398,-5188.057347373849,0.0
3,1,4117.023035778538,230.52028105970513,-3886.5027547188324,1.0
1,2,4452.680640814774,2606.8144713814377,-1845.8661694333364,1.0
1,2,5769.684449611888,6185.362229993907,415.6777803820187,0.0
1,2,9833.574276458123,2337.575211818781,-7495.999064639342,0.0
2,2,2423.5967515932725,19717.16880821875,17293.57205662548,0.0
3,1,6816.008284219014,6172.652970479014,-643.3553137400004,0.0
2,1,7162.687088481824,2606.478934046563,-4556.20815443526,1.0
2,1,6077.170923762728,3981.6462565591546,-2095.5246672035737,0.0
1,1,894.8976129700743,11754.06456682953,10859.166953859454,1.0
